step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,B_stopped,B_accumulated_waiting_time,B_average_speed,E_stopped,E_accumulated_waiting_time,E_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
27985.0,175,3755770.0,21461.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
27990.0,175,3756645.0,21466.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
27995.0,175,3757520.0,21471.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28000.0,175,3758395.0,21476.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28005.0,175,3759270.0,21481.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28010.0,175,3760145.0,21486.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28015.0,175,3761020.0,21491.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28020.0,175,3761895.0,21496.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28025.0,175,3762770.0,21501.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28030.0,175,3763645.0,21506.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28035.0,175,3764520.0,21511.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28040.0,175,3765395.0,21516.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28045.0,175,3766270.0,21521.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28050.0,175,3767145.0,21526.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28055.0,175,3768020.0,21531.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28060.0,175,3768895.0,21536.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28065.0,175,3769770.0,21541.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28070.0,175,3770645.0,21546.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28075.0,175,3771520.0,21551.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28080.0,175,3772395.0,21556.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28085.0,175,3773270.0,21561.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28090.0,175,3774145.0,21566.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28095.0,175,3775020.0,21571.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28100.0,175,3775895.0,21576.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28105.0,175,3776770.0,21581.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28110.0,175,3777645.0,21586.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28115.0,175,3778520.0,21591.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28120.0,175,3779395.0,21596.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28125.0,175,3780270.0,21601.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28130.0,175,3781145.0,21606.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28135.0,175,3782020.0,21611.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28140.0,175,3782895.0,21616.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28145.0,175,3783770.0,21621.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28150.0,175,3784645.0,21626.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28155.0,175,3785520.0,21631.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28160.0,175,3786395.0,21636.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28165.0,175,3787270.0,21641.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28170.0,175,3788145.0,21646.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28175.0,175,3789020.0,21651.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28180.0,175,3789895.0,21656.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28185.0,175,3790770.0,21661.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28190.0,175,3791645.0,21666.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28195.0,175,3792520.0,21671.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28200.0,175,3793395.0,21676.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28205.0,175,3794270.0,21681.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28210.0,175,3795145.0,21686.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28215.0,175,3796020.0,21691.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28220.0,175,3796895.0,21696.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28225.0,175,3797770.0,21701.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28230.0,175,3798645.0,21706.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28235.0,175,3799520.0,21711.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28240.0,175,3800395.0,21716.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28245.0,175,3801270.0,21721.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28250.0,175,3802145.0,21726.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28255.0,175,3803020.0,21731.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28260.0,175,3803895.0,21736.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28265.0,175,3804770.0,21741.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28270.0,175,3805645.0,21746.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28275.0,175,3806520.0,21751.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28280.0,175,3807395.0,21756.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28285.0,175,3808270.0,21761.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28290.0,175,3809145.0,21766.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28295.0,175,3810020.0,21771.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28300.0,175,3810895.0,21776.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28305.0,175,3811770.0,21781.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28310.0,175,3812645.0,21786.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28315.0,175,3813520.0,21791.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28320.0,175,3814395.0,21796.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28325.0,175,3815270.0,21801.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28330.0,175,3816145.0,21806.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28335.0,175,3817020.0,21811.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28340.0,175,3817895.0,21816.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28345.0,175,3818770.0,21821.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28350.0,175,3819645.0,21826.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28355.0,175,3820520.0,21831.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28360.0,175,3821395.0,21836.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28365.0,175,3822270.0,21841.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28370.0,175,3823145.0,21846.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28375.0,175,3824020.0,21851.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28380.0,175,3824895.0,21856.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28385.0,175,3825770.0,21861.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28390.0,175,3826645.0,21866.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28395.0,175,3827520.0,21871.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28400.0,175,3828395.0,21876.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28405.0,175,3829270.0,21881.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28410.0,175,3830145.0,21886.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28415.0,175,3831020.0,21891.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28420.0,175,3831895.0,21896.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28425.0,175,3832770.0,21901.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28430.0,175,3833645.0,21906.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28435.0,175,3834520.0,21911.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28440.0,175,3835395.0,21916.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28445.0,175,3836270.0,21921.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28450.0,175,3837145.0,21926.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28455.0,175,3838020.0,21931.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28460.0,175,3838895.0,21936.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28465.0,175,3839770.0,21941.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28470.0,175,3840645.0,21946.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28475.0,175,3841520.0,21951.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28480.0,175,3842395.0,21956.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28485.0,175,3843270.0,21961.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28490.0,175,3844145.0,21966.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28495.0,175,3845020.0,21971.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28500.0,175,3845895.0,21976.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28505.0,175,3846770.0,21981.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28510.0,175,3847645.0,21986.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28515.0,175,3848520.0,21991.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28520.0,175,3849395.0,21996.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28525.0,175,3850270.0,22001.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28530.0,175,3851145.0,22006.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28535.0,175,3852020.0,22011.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28540.0,175,3852895.0,22016.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28545.0,175,3853770.0,22021.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28550.0,175,3854645.0,22026.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28555.0,175,3855520.0,22031.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28560.0,175,3856395.0,22036.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28565.0,175,3857270.0,22041.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28570.0,175,3858145.0,22046.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28575.0,175,3859020.0,22051.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28580.0,175,3859895.0,22056.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28585.0,175,3860770.0,22061.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28590.0,175,3861645.0,22066.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28595.0,175,3862520.0,22071.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28600.0,175,3863395.0,22076.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28605.0,175,3864270.0,22081.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28610.0,175,3865145.0,22086.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28615.0,175,3866020.0,22091.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28620.0,175,3866895.0,22096.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28625.0,175,3867770.0,22101.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28630.0,175,3868645.0,22106.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28635.0,175,3869520.0,22111.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28640.0,175,3870395.0,22116.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28645.0,175,3871270.0,22121.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28650.0,175,3872145.0,22126.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28655.0,175,3873020.0,22131.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28660.0,175,3873895.0,22136.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28665.0,175,3874770.0,22141.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28670.0,175,3875645.0,22146.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28675.0,175,3876520.0,22151.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28680.0,175,3877395.0,22156.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28685.0,175,3878270.0,22161.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28690.0,175,3879145.0,22166.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28695.0,175,3880020.0,22171.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28700.0,175,3880895.0,22176.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28705.0,175,3881770.0,22181.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28710.0,175,3882645.0,22186.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28715.0,175,3883520.0,22191.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28720.0,175,3884395.0,22196.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28725.0,175,3885270.0,22201.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28730.0,175,3886145.0,22206.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28735.0,175,3887020.0,22211.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28740.0,175,3887895.0,22216.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28745.0,175,3888770.0,22221.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28750.0,175,3889645.0,22226.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28755.0,175,3890520.0,22231.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28760.0,175,3891395.0,22236.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28765.0,175,3892270.0,22241.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28770.0,175,3893145.0,22246.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28775.0,175,3894020.0,22251.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28780.0,175,3894895.0,22256.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28785.0,175,3895770.0,22261.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28790.0,175,3896645.0,22266.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28795.0,175,3897520.0,22271.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28800.0,175,3898395.0,22276.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28805.0,175,3899270.0,22281.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28810.0,175,3900145.0,22286.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28815.0,175,3901020.0,22291.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28820.0,175,3901895.0,22296.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28825.0,175,3902770.0,22301.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28830.0,175,3903645.0,22306.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28835.0,175,3904520.0,22311.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28840.0,175,3905395.0,22316.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28845.0,175,3906270.0,22321.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28850.0,175,3907145.0,22326.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28855.0,175,3908020.0,22331.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28860.0,175,3908895.0,22336.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28865.0,175,3909770.0,22341.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28870.0,175,3910645.0,22346.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28875.0,175,3911520.0,22351.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28880.0,175,3912395.0,22356.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28885.0,175,3913270.0,22361.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28890.0,175,3914145.0,22366.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28895.0,175,3915020.0,22371.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28900.0,175,3915895.0,22376.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28905.0,175,3916770.0,22381.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28910.0,175,3917645.0,22386.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28915.0,175,3918520.0,22391.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28920.0,175,3919395.0,22396.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28925.0,175,3920270.0,22401.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28930.0,175,3921145.0,22406.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28935.0,175,3922020.0,22411.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28940.0,175,3922895.0,22416.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28945.0,175,3923770.0,22421.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28950.0,175,3924645.0,22426.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28955.0,175,3925520.0,22431.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28960.0,175,3926395.0,22436.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28965.0,175,3927270.0,22441.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28970.0,175,3928145.0,22446.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28975.0,175,3929020.0,22451.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28980.0,175,3929895.0,22456.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28985.0,175,3930770.0,22461.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28990.0,175,3931645.0,22466.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
28995.0,175,3932520.0,22471.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29000.0,175,3933395.0,22476.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29005.0,175,3934270.0,22481.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29010.0,175,3935145.0,22486.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29015.0,175,3936020.0,22491.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29020.0,175,3936895.0,22496.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29025.0,175,3937770.0,22501.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29030.0,175,3938645.0,22506.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29035.0,175,3939520.0,22511.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29040.0,175,3940395.0,22516.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29045.0,175,3941270.0,22521.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29050.0,175,3942145.0,22526.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29055.0,175,3943020.0,22531.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29060.0,175,3943895.0,22536.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29065.0,175,3944770.0,22541.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29070.0,175,3945645.0,22546.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29075.0,175,3946520.0,22551.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29080.0,175,3947395.0,22556.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29085.0,175,3948270.0,22561.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29090.0,175,3949145.0,22566.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29095.0,175,3950020.0,22571.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29100.0,175,3950895.0,22576.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29105.0,175,3951770.0,22581.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29110.0,175,3952645.0,22586.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29115.0,175,3953520.0,22591.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29120.0,175,3954395.0,22596.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29125.0,175,3955270.0,22601.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29130.0,175,3956145.0,22606.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29135.0,175,3957020.0,22611.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29140.0,175,3957895.0,22616.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29145.0,175,3958770.0,22621.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29150.0,175,3959645.0,22626.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29155.0,175,3960520.0,22631.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29160.0,175,3961395.0,22636.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29165.0,175,3962270.0,22641.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29170.0,175,3963145.0,22646.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29175.0,175,3964020.0,22651.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29180.0,175,3964895.0,22656.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29185.0,175,3965770.0,22661.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29190.0,175,3966645.0,22666.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29195.0,175,3967520.0,22671.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29200.0,175,3968395.0,22676.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29205.0,175,3969270.0,22681.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29210.0,175,3970145.0,22686.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29215.0,175,3971020.0,22691.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29220.0,175,3971895.0,22696.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29225.0,175,3972770.0,22701.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29230.0,175,3973645.0,22706.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29235.0,175,3974520.0,22711.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29240.0,175,3975395.0,22716.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29245.0,175,3976270.0,22721.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29250.0,175,3977145.0,22726.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29255.0,175,3978020.0,22731.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29260.0,175,3978895.0,22736.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
29265.0,175,3979770.0,22741.542857142857,0.0,27,27000.0,0.0,44,33204.0,0.0,71,60204.0
